rosbagTimestamp,data
0,1.9160526991
0.001,1.3860425949
0.002,0.6664011478
0.003,0.6664011478
0.004,1.5278173685
0.005,1.7497515678
0.006,1.7497515678
0.007,0.8141579032
0.008,0.8141579032
0.009,0.9738788009
0.01,1.8849461079
0.011,1.8849461079
0.012,1.2454642057
0.013,1.2454642057
0.014,0.6891329885
0.015,1.6498513222
0.016,1.6498513222
0.017,1.6851453781
0.018,0.6131608486
0.019,0.708275497
0.02,1.1018948555
0.021,1.1018948555
0.022,1.8669997454
0.023,1.1407781839
0.024,1.1407781839
0.025,0.7812566161
0.026,0.7812566161
0.027,1.7814564705
0.028,1.5798611641
0.029,1.5798611641
0.03,0.6897311211
0.031,0.6897311211
0.032,1.2191431522
0.033,1.8777675629
0.034,1.8777675629
0.035,1.0366903544
0.036,1.0366903544
0.037,0.738185823
0.038,1.8137594461
0.039,1.8137594461
0.04,1.4709877968
0.041,1.4709877968
0.042,0.7070790529
0.043,1.3555340767
0.044,1.3555340767
0.045,1.8442682028
0.046,1.8442682028
0.047,0.8991031051
0.048,0.8697910309
0.049,0.8697910309
0.05,1.8759731054
0.051,1.8759731054
0.052,1.411167264
0.053,0.6885347366
0.054,0.6885347366
0.055,1.5236297846
0.056,1.5236297846
0.057,1.7006987333
0.058,0.7968099713
0.059,0.7968099713
0.06,0.9750752449
0.061,0.9750752449
0.062,1.9040887356
0.063,1.2269197702
0.064,1.2269197702
0.065,0.7274181247
0.066,0.7274181247
0.067,1.6115660667
0.068,1.6408780813
0.069,1.6408780813
0.07,0.6879365444
0.071,0.6879365444
0.072,1.0701899529
0.073,1.8735802174
0.074,1.8735802174
0.075,1.1222338677
0.076,1.1222338677
0.077,0.7004987597
0.078,1.7641085386
0.079,1.7641085386
0.08,1.5930217505
0.081,1.5930217505
0.082,0.717248559
0.083,1.2783654928
0.084,1.2783654928
0.085,1.8711873293
0.086,1.8711873293
0.087,1.0169496536
0.088,0.7519445419
0.089,0.7519445419
0.09,1.7778673172
0.091,1.7778673172
0.092,1.4368900061
0.093,0.6951150298
0.094,0.6951150298
0.095,1.3764712811
0.096,1.3764712811
0.097,1.8520448208
0.098,0.9116654396
0.099,0.9116654396
0.1,0.8123632669
0.101,0.8123632669
0.102,1.7904294729
0.103,1.3908280134
0.104,1.3908280134
0.105,0.6664011478
0.106,0.6664011478
0.107,1.4817553759
0.108,1.7778673172
0.109,1.7778673172
0.11,1.045663476
0.111,1.045663476
0.112,0.9445667267
0.113,1.8029918671
0.114,1.8029918671
0.115,1.1994023323
0.116,1.1994023323
0.117,0.6729813814
0.118,1.5529417992
0.119,1.5529417992
0.12,1.622333765
0.121,1.622333765
0.122,0.7387839556
0.123,1.1018948555
0.124,1.1018948555
0.125,1.8795621395
0.126,1.8795621395
0.127,1.1760723591
0.128,0.6795615554
0.129,0.6795615554
0.13,1.5972089768
0.131,1.5972089768
0.132,1.5146566629
0.133,0.6101697683
0.134,0.6101697683
0.135,1.1676974297
0.136,1.1676974297
0.137,2.008774519
0.138,1.2352946997
0.139,1.2352946997
0.14,1.0199406147
0.141,1.0199406147
0.142,2.0691936016
0.143,1.6773687601
0.144,1.6773687601
0.145,0.7274181247
0.146,0.7274181247
0.147,1.2969098091
0.148,1.777269125
0.149,1.777269125
0.15,0.9385846257
0.151,0.7854440808
0.152,0.8518449068
0.153,1.9597218037
0.154,1.9597218037
0.155,1.5565310717
0.156,0.7908278704
0.157,0.7776673436
0.158,1.4721841812
0.159,1.4721841812
0.16,1.7318054438
0.161,0.9385846257
0.162,0.9385846257
0.163,0.9583255053
0.164,0.9583255053
0.165,1.9232312441
0.166,1.434497118
