rosbagTimestamp,data
1563466496404429818,-0.326022058725
1563466496417984994,-0.376271367073
1563466496433281951,-0.461216568947
1563466496446701502,-0.43190446496
1563466496461814806,-0.443868607283
1563466496475513924,-0.430708110332
1563466496490438880,-0.388833671808
1563466496504094072,-0.48634120822
1563466496519071671,-0.45822557807
1563466496532770018,-0.440877586603
1563466496547927221,-0.504885554314
1563466496561312350,-0.431306302547
1563466496576483573,-0.440279364586
1563466496590372108,-0.44566321373
1563466496605076525,-0.450448840857
1563466496618807332,-0.422333210707
1563466496633834131,-0.364307254553
1563466496647370330,-0.428913444281
1563466496662390091,-0.442074030638
1563466496675081491,-0.481555551291
1563466496688709282,-0.434297293425
1563466496703668865,-0.437886536121
1563466496717147967,-0.567098975182
1563466496732190011,-0.488135844469
1563466496745885620,-0.390628308058
1563466496760869096,-0.219541490078
1563466496774502496,-0.382253438234
1563466496789622776,-0.500099956989
1563466496803113368,-0.776470899582
1563466496818112126,-0.906281530857
1563466496831965807,-0.545563578606
1563466496846764976,-0.743569672108
1563466496860305632,-0.538983345032
1563466496875520811,-0.612562596798
1563466496889082115,-0.467198610306
1563466496904243607,-0.661615490913
1563466496917847421,-0.774078130722
1563466496933067476,-0.410967290401
1563466496946598845,-0.738185822964
1563466496961349167,-0.427717059851
1563466496975071786,-1.16829574108
1563466496990276199,-1.27956199646
1563466497003784884,-0.789631485939
1563466497018932905,-0.835693359375
1563466497032567915,-0.720837831497
1563466497045371944,-0.544965326786
1563466497060286214,-0.838684380054
1563466497073567921,-0.689731121063
1563466497088424928,-0.487537622452
1563466497102011054,-0.287736922503
1563466497117145630,-0.653240561485
1563466497130955232,-0.669392168522
1563466497145848996,-0.750149905682
1563466497159543921,-0.543170750141
1563466497174522488,-0.691525697708
1563466497188140270,-0.575473845005
1563466497203098243,-0.466002225876
1563466497216723324,-0.243469700217
1563466497231866345,-0.717846810818
1563466497245335253,-0.304486691952
1563466497260598750,-0.346361070871
1563466497274141650,-0.613759040833
1563466497289019035,-0.304486691952
1563466497302711042,-0.637687206268
1563466497317741919,-0.515055060387
1563466497331464393,-0.530608475208
1563466497346544713,-0.527019202709
1563466497359627842,-0.39182472229
1563466497372473093,-0.278165638447
1563466497387602609,-0.257228434086
1563466497401021734,-0.308075934649
1563466497416056896,-0.280558466911
1563466497429897482,-0.387039065361
1563466497444790559,-0.256630241871
1563466497458399494,-0.0448654256761
1563466497473424965,-0.273978173733
1563466497486964782,-0.954138040543
1563466497502139869,0.133399859071
1563466497515851025,0.0203389935195
1563466497530696326,-0.536590456963
1563466497544565568,-0.0699900612235
1563466497559417470,-0.114257283509
1563466497573506989,-0.369092911482
1563466497588138818,-0.634696245193
1563466497601723016,-0.622732102871
1563466497616807832,-0.460618376732
1563466497630553626,-0.486939400434
1563466497645336516,-0.431306302547
1563466497658151195,-0.424127817154
1563466497671913816,-0.507876634598
1563466497686366926,-0.597607433796
1563466497700145455,-0.534795880318
1563466497715189721,-0.898504912853
1563466497728598448,-0.0161515530199
1563466497743954909,0.0496510714293
1563466497757425962,0.02512463741
1563466497772702657,0.0610169805586
1563466497786069882,-0.0460618361831
1563466497801088405,-1.81256306171
1563466497814708325,-0.528813779354
1563466497829887580,-0.927816927433
1563466497843440974,-0.517447888851
1563466497858553635,-0.52402818203
1563466497872065887,-0.556331276894
1563466497887004113,-0.623928546906
1563466497900896197,-0.433699131012
1563466497915882025,-0.567098975182
1563466497929370249,-0.547358214855
1563466497944624413,-0.842273533344
1563466497957508904,-0.589232563972
1563466497971212482,-0.756131947041
1563466497985541197,-0.37986060977
1563466497999257818,-0.200398892164
1563466498014332574,-0.154337048531
1563466498027793977,-0.343370050192
1563466498042717994,-0.34037899971
1563466498056444929,-0.44147580862
1563466498071563129,-0.353539526463
1563466498084993072,-1.28315114975
1563466498100082527,-0.816550731659
1563466498113789034,-0.317647218704
1563466498128708469,-0.262612313032
1563466498142342251,-0.34995034337
1563466498157450254,-0.328414946795
1563466498171131387,-0.163908362389
1563466498186187696,-0.207577347755
1563466498199674802,-0.264406889677
1563466498214867807,-0.218345075846
1563466498228595865,-0.276371032
1563466498243347291,-0.19202400744
1563466498257364993,-0.363110840321
1563466498270103749,-0.512662231922
1563466498284436912,-0.533001244068
1563466498298012595,-0.440279364586
1563466498313220066,-0.0119641125202
1563466498326591803,-0.121435746551
1563466498341699362,0.0197407864034
1563466498355439277,-0.0849451944232
1563466498370340997,-0.184845551848
1563466498383893565,-0.210568383336
1563466498399009532,-0.1680957973
1563466498412731479,-0.218345075846
1563466498427775326,-0.420538604259
1563466498441273397,-0.748953521252
1563466498456301343,-0.575473845005
1563466498470424608,-0.147756800056
1563466498485023466,-0.409770846367
1563466498498677973,-0.0586241595447
1563466498513797485,-0.237487643957
1563466498527334798,-0.230309188366
1563466498542290157,-0.238085851073
1563466498554905045,-0.153738856316
1563466498569239942,-0.843469977379
1563466498583352529,-0.49531430006
1563466498597178837,-0.248255342245
1563466498612049141,-0.250049978495
1563466498626013375,-0.224327117205
1563466498640768528,-0.360119819641
1563466498654367797,-0.215354055166
1563466498669517985,-0.245862528682
1563466498682899087,-0.18903298676
1563466498698135735,-0.245862528682
1563466498711749185,-0.123828575015
1563466498726648714,-0.105882398784
1563466498740291469,-0.114257283509
1563466498755479556,-0.0825523808599
1563466498768905681,-0.0622133873403
1563466498784231329,-0.0622133873403
1563466498797828123,-0.0825523808599
1563466498812761598,-0.0915254727006
1563466498826422339,-0.178863495588
1563466498841348972,-0.0999003425241
1563466498855179308,-0.321834653616
1563466498867939823,-0.15613168478
1563466498882407094,-0.373280316591
1563466498896033033,-0.20099709928
1563466498911237459,-0.209371984005
1563466498924632575,-0.190229400992
1563466498939880415,-0.410967290401
1563466498953579135,-0.440279364586
1563466498968377461,-0.547956347466
1563466498981824831,-0.640678286552
1563466498997112871,-0.633499801159
1563466499010716286,-0.479760974646
1563466499025895685,-0.586839735508
1563466499039672231,-0.449850678444
1563466499054428941,-0.659222602844
1563466499068190256,-0.565304338932
1563466499082985603,-0.552742063999
1563466499096922031,-0.639481842518
1563466499111777894,-0.619142889977
1563466499125321796,-0.643669307232
1563466499140312641,-0.824327409267
1563466499154154632,-0.766301393509
1563466499166950083,-0.812363266945
1563466499181603882,-0.842871725559
1563466499195284393,-0.878764152527
1563466499210039245,-0.96789675951
1563466499223472559,-0.73160558939
1563466499238690005,-0.661615490913
1563466499252489148,-0.681954443455
1563466499267520586,-0.725623488426
1563466499280928452,-0.795015335083
1563466499296025500,-0.625124931335
1563466499309919358,-0.540179729462
1563466499324678545,-0.516251504421
1563466499338277498,-0.557527720928
1563466499353505228,-0.622133910656
1563466499366984470,-0.68255263567
1563466499381908261,-0.57607203722
1563466499395779357,-0.425922453403
1563466499410696836,-0.824925661087
1563466499424302484,-0.748953521252
1563466499439340973,-0.742373287678
1563466499453015284,-0.735792934895
1563466499468131556,-0.744167864323
1563466499481661260,-0.728016257286
1563466499496757766,-0.697507798672
1563466499510584000,-0.662213683128
1563466499523353676,-0.647258460522
1563466499538349181,-0.587437987328
1563466499551614491,-0.553938448429
1563466499566312591,-0.568893611431
1563466499579882301,-0.623928546906
1563466499595085353,-0.614955425262
1563466499608636238,-0.560518741608
1563466499623602786,-0.507876634598
1563466499637270878,-0.433699131012
1563466499652536132,-0.253040999174
1563466499666170672,-0.361914396286
1563466499680962973,-0.239880487323
1563466499694858922,-0.474377125502
1563466499709826739,-0.346959292889
1563466499723401178,-0.391226500273
1563466499738240006,-0.449252456427
1563466499752125906,-0.315852582455
1563466499766944441,-0.329013079405
1563466499780608736,0.016749760136
1563466499795669272,-0.126819595695
1563466499809327904,-0.199202492833
1563466499822222638,-0.131605237722
1563466499836708685,0.0909272655845
1563466499850599996,-0.141176536679
1563466499865552901,-0.104685992002
1563466499879179406,-0.0789631456137
1563466499894098803,-0.180059909821
1563466499907763625,-0.168693989515
1563466499922626278,-0.142372950912
1563466499936223858,-0.118444725871
1563466499951416508,-0.233300209045
1563466499964884112,-0.169292211533
1563466499980017769,-0.267996162176
1563466499993613480,-0.194416835904
1563466500008606666,-0.198604285717
1563466500022207253,-0.145962178707
1563466500037271868,-0.128016009927
1563466500051361065,-0.435493737459
