rosbagTimestamp,data
1.56512693572729E+018,9.4863452911
1.56512693574215E+018,9.5383892059
1.56512693575578E+018,9.4887390137
1.56512693577127E+018,9.591629982
1.56512693578479E+018,9.5982093811
1.5651269357994E+018,9.5892362595
1.56512693581364E+018,9.5682992935
1.56512693582857E+018,9.6275224686
1.5651269358418E+018,9.5443706513
1.56512693585675E+018,9.4893369675
1.56512693587098E+018,9.6167545319
1.56512693588549E+018,9.540184021
1.56512693589898E+018,9.5742816925
1.56512693591491E+018,9.5228357315
1.56512693592782E+018,9.5712909699
1.56512693594037E+018,9.606584549
1.56512693595513E+018,9.540184021
1.56512693596899E+018,9.5449695587
1.56512693598374E+018,9.5611209869
1.5651269359973E+018,9.5503530502
1.56512693601254E+018,9.5958175659
1.56512693602619E+018,9.6209421158
1.5651269360411E+018,9.503692627
1.56512693605556E+018,9.5449695587
1.56512693607007E+018,9.4911308289
1.56512693608348E+018,9.5024967194
1.56512693609889E+018,9.4073829651
1.56512693611217E+018,9.5700941086
1.5651269361271E+018,9.4534444809
1.56512693614066E+018,9.3577318192
1.56512693615582E+018,9.6221380234
1.56512693616956E+018,9.748957634
1.56512693618442E+018,9.8518486023
1.56512693619867E+018,9.2010011673
1.56512693621332E+018,9.4468641281
1.56512693622605E+018,9.5282201767
1.56512693623986E+018,9.5270233154
1.5651269362542E+018,9.720243454
1.56512693626786E+018,9.2356977463
1.5651269362828E+018,9.4169530869
1.56512693629709E+018,9.608379364
1.56512693631148E+018,9.6089773178
1.5651269363251E+018,9.7878417969
1.56512693634092E+018,9.5533437729
1.56512693635438E+018,9.4420785904
1.56512693636874E+018,9.6233348846
1.56512693638287E+018,9.3314094544
1.56512693639771E+018,9.34815979
1.56512693641104E+018,9.5162553787
1.56512693642603E+018,9.6909313202
1.56512693644022E+018,9.7040920258
1.56512693645478E+018,9.4618186951
1.56512693646849E+018,9.606584549
1.56512693648379E+018,9.3643112183
1.56512693649715E+018,9.5324077606
1.56512693651206E+018,9.3499546051
1.5651269365247E+018,9.6335039139
1.56512693653858E+018,9.5168542862
1.56512693655308E+018,9.5246305466
1.56512693656681E+018,9.370891571
1.56512693658189E+018,9.4654083252
1.56512693659549E+018,9.4576311112
1.56512693661046E+018,9.5186481476
1.5651269366245E+018,9.6610221863
1.56512693663912E+018,9.3816595078
1.56512693665274E+018,9.4911308289
1.56512693666784E+018,9.5736837387
1.56512693668194E+018,9.4797649384
1.56512693669646E+018,9.6550397873
1.56512693671089E+018,9.2925271988
1.56512693672552E+018,9.540184021
1.56512693673891E+018,9.5072822571
1.56512693675384E+018,9.5832548142
1.56512693676801E+018,9.4821577072
1.56512693678239E+018,9.6885385513
1.56512693679598E+018,9.4785680771
1.5651269368111E+018,9.7920293808
1.56512693682374E+018,9.6029958725
1.56512693683729E+018,9.6729850769
1.56512693685247E+018,9.3146600723
1.56512693686599E+018,9.4115695953
1.56512693688079E+018,9.7501544952
1.56512693689434E+018,9.5371932983
1.56512693690952E+018,9.674779892
1.565126936923E+018,9.5665054321
1.56512693693812E+018,9.5712909699
1.56512693695246E+018,9.549156189
1.56512693696677E+018,9.4965152741
1.56512693698028E+018,9.6012010574
1.56512693699585E+018,9.5078802109
1.56512693700974E+018,9.5599250794
1.56512693702406E+018,9.5300149918
1.56512693703775E+018,9.7746801376
1.56512693705282E+018,9.2386875153
1.56512693706657E+018,9.691529274
1.56512693708139E+018,9.9780702591
1.56512693709543E+018,9.2410812378
1.56512693711008E+018,9.7477617264
1.56512693712256E+018,9.473783493
1.56512693713715E+018,9.5970134735
1.56512693715127E+018,8.9533443451
1.56512693716477E+018,9.4271230698
1.56512693717987E+018,9.8303136826
1.56512693719353E+018,9.5419778824
1.56512693720843E+018,9.5407829285
1.56512693722209E+018,9.8578310013
1.56512693723721E+018,9.5874423981
1.5651269372508E+018,9.5473623276
1.56512693726572E+018,9.2219390869
1.56512693727982E+018,9.6957168579
1.56512693729478E+018,9.3882398605
1.56512693730804E+018,9.6682004929
1.565126937324E+018,9.3834543228
1.56512693733705E+018,9.1926269531
1.56512693735174E+018,9.703494072
1.56512693736547E+018,9.4743814468
1.56512693738046E+018,9.3667049408
1.56512693739411E+018,9.6885385513
1.56512693740899E+018,9.294919014
1.56512693742308E+018,9.6813602448
1.56512693743547E+018,9.7076816559
1.56512693745007E+018,8.9018983841
1.56512693746503E+018,10.1156578064
1.56512693747931E+018,9.8506526947
1.56512693749238E+018,9.1567335129
1.56512693750738E+018,9.4977111816
1.56512693752143E+018,9.5383892059
1.56512693753611E+018,9.5796661377
1.56512693754975E+018,9.7459669113
1.56512693756478E+018,9.1986083984
1.56512693757876E+018,9.2075815201
1.56512693759337E+018,9.808180809
1.56512693760792E+018,9.0873422623
1.56512693762227E+018,10.0055875778
1.56512693763563E+018,9.2189474106
1.56512693765144E+018,9.9966154099
1.56512693766451E+018,8.9150590897
1.56512693767935E+018,9.948759079
1.56512693769299E+018,9.3367938995
1.56512693770838E+018,9.7070837021
1.56512693772165E+018,10.1120691299
1.565126937735E+018,9.2530450821
1.56512693774972E+018,9.891330719
1.56512693776326E+018,9.7256278992
1.56512693777782E+018,9.4773721695
1.56512693779131E+018,9.9092769623
1.56512693780682E+018,9.3015003204
1.5651269378203E+018,9.5090770721
1.56512693783513E+018,9.8039922714
1.56512693784922E+018,9.1848497391
1.56512693786384E+018,9.6586284638
1.56512693787744E+018,9.6957168579
1.56512693789405E+018,9.2847499847
1.56512693790655E+018,8.974281311
1.56512693792107E+018,9.8243322372
1.5651269379348E+018,9.7573328018
1.5651269379498E+018,9.4899349213
1.56512693796339E+018,9.6305122376
1.56512693797841E+018,9.7537441254
1.56512693799239E+018,9.2853479385
